id,supplier_id,supplier_name,country,city,website,description,chemnet_url,address,email,telephone,fax,fetched_at
778,12977,TESSENDERLO GROUP,Belgium,,svc/serv05612977,,https://www.chemnet.com/BelgiumSuppliers/12977/Products-Catalog--1.html,"130, Troonstraat 1050 Brussel ,BELGIUM",tcgroup@tessenderlo.com,+32 2 255 62 21,+32 2 253 96 18,2026-04-24T17:23:02+00:00
780,13201,Orica Chemicals,Australia,,www.orica.com.ausvc/serv03813201,,https://www.chemnet.com/AustraliaSuppliers/13201/Products-Catalog--1.html,"Level 10,1 Nicholson Street,Melbourne Victoria 3000Australia",,+61 3 9665 7111,+61 3 9665 7937,2026-04-24T17:23:02+00:00
781,13226,Sigma Chemicals Pty Ltd .,Australia,,www.sigma-chem.com.ausvc/serv03813226,,https://www.chemnet.com/AustraliaSuppliers/13226/Products-Catalog--1.html,228 Balcatta Road Balcatta Perth Western Australia,,+61 8 9345 2233,+61 8 9345 4012,2026-04-24T17:23:02+00:00
782,13229,CSBP Ltd.,Australia,,www.csbp.com.ausvc/serv03813229,,https://www.chemnet.com/AustraliaSuppliers/13229/Products-Catalog--1.html,PO Box 345.Kwinana WA 6966,askchemicals@csbp.com.au,61 8 9411 8777,08 9411 8289,2026-04-24T17:23:02+00:00
784,13290,TRITHIN PRODUCTS LIMITED,United Kingdom,,www.trithin.comsvc/serv03813290,,https://www.chemnet.com/United-KingdomSuppliers/13290/Products-Catalog--1.html,"Charringtons House North, The Causeway, Bishop's Stortford, Hertfordshire, CM232ER United Kingdom",enquiries@trithin.com,+44(0)1279 651981,+44(0)1279 757907,2026-04-24T17:23:04+00:00
786,17161,Comet Chemical Company Ltd.,Canada,,www.cometchemical.comsvc/serv00217161,,https://www.chemnet.com/CanadaSuppliers/17161/Products-Catalog--1.html,"3463 Thomas Street Innisfil, ON L9S 3W4, ,",info@cometchemical.com,1.800.281.7556,1.705.436.7194,2026-04-24T17:23:04+00:00
788,18493,Samsung Fine Chemicals Pharmaceuticals Division,South Korea,,www.sfc.samsung.co.krsvc/serv00218493,,https://www.chemnet.com/South-KoreaSuppliers/18493/Products-Catalog--1.html,"190, Yeocheon-dong, Nam-gu, Ulsan, Korea",,:82-52-270-6114,82-52-270-7925,2026-04-24T17:23:04+00:00
789,18743,SITARA CHEMICAL INDUSTRIES LIMITED,Pakistan,,www.sitara.com.pksvc/serv02418743,,https://www.chemnet.com/PakistanSuppliers/18743/Products-Catalog--1.html,"P.O Box # 442, 32-KM, Sheikhupura Road, Faisalabad Pakistan",scil@sitara.com.pk,092-41-689141,092-41-689147,2026-04-24T17:23:04+00:00
790,19067,AKSHAY INDUSTRIES,India,,www.akshayinds.maharashtradirectory.comsvc/serv00519067,,https://www.chemnet.com/IndiaSuppliers/19067/Products-Catalog--1.html,"Plot No.130,STICE, Musalgaon, Sinnar, Nashik,INDIA",,+91-02551 240012,+91-02551 240180,2026-04-24T17:23:04+00:00
791,19457,APS Group,Australia,,www.apschem.com.ausvc/serv00219457,,https://www.chemnet.com/AustraliaSuppliers/19457/Products-Catalog--1.html,15 Park Rd Seven Hills NSW 2147,,(02) 9839-4000,(02) 9674-6225,2026-04-24T17:23:04+00:00
792,19917,D3 Chimie,France,,www.d3chimie.comsvc/serv00419917,,https://www.chemnet.com/FranceSuppliers/19917/Products-Catalog--1.html,D3 Chimie - Z.I. Avon n325 - 13120 Gardanne - FRANCE,d3@d3chimie.com,33 (0)4 42 65 40 65,,2026-04-24T17:23:04+00:00
793,20422,MCV Enterprises & Associates,United States,,www.MCVEnterprises.comsvc/serv02120422,,https://www.chemnet.com/United-StatesSuppliers/20422/Products-Catalog--1.html,12232 SW 132 Court,,305-969-3001,305-969-0801,2026-04-24T17:23:06+00:00
795,20749,Hindon Marketing Company Private Limited,India,,www.indiamart.com/hindonsvc/serv00520749,,https://www.chemnet.com/IndiaSuppliers/20749/Products-Catalog--1.html,"S-145, Shakarpur School Block, New Delhi, India",hindonmarketing@eth.net,+(91)-(120)-4756113,+(91)-(120)-4756114,2026-04-24T17:23:06+00:00
797,21518,DB PERKS & ASSOCIATES LTD,Canada,,www.commercialaquaticsupplies.comsvc/serv00221518,,https://www.chemnet.com/CanadaSuppliers/21518/Products-Catalog--1.html,"#108 - 2411 Dollarton Highway North Vancouver, BC, V7H 0A3, ,",john@comm-aquatic.com,604-980-2812,604-980-0196,2026-04-24T17:23:06+00:00
799,22158,Travik Chemicals Ltd,Belgium,,www.travik.co.uksvc/serv00222158,,https://www.chemnet.com/BelgiumSuppliers/22158/Products-Catalog--1.html,,info@travik.co.uk,028 437 25779,07074 025 236,2026-04-24T17:23:06+00:00
801,22167,Alliance Chemical,United States,,www.alliancechemical.comsvc/serv01722167,,https://www.chemnet.com/United-StatesSuppliers/22167/Products-Catalog--1.html,"P.O. Box 2279 Round Rock, Texas",,(512) 365-6838,(512) 365-6833,2026-04-24T17:23:06+00:00
806,23031,Baltic Chemical Group,Other Regions,,svc/serv02723031,,https://www.chemnet.com/Other-RegionsSuppliers/23031/Products-Catalog--1.html,"Laisves al. 75-16, P.O.Box 279, LT-3000, Kaunas, Lithuania",info@baltchemgroup.com,+370 37 322047,+370 37 322036,2026-04-24T17:23:08+00:00
807,23497,Eurocontal SA,Spain,,www.eurocontal.comsvc/serv00423497,,https://www.chemnet.com/SpainSuppliers/23497/Products-Catalog--1.html,"Lluis Companys 14,1 43005 Tarragona Spain",info@eurocontal.com,+34 977 250657 +34 977 250658,+34 977 250659,2026-04-24T17:23:08+00:00
809,23856,Chimcomplex Borzesti,Other Regions,,www.chimcomplex.home.rosvc/serv00223856,,https://www.chemnet.com/Other-RegionsSuppliers/23856/Products-Catalog--1.html,,,+40 234 302000,+40 234 302002,2026-04-24T17:23:08+00:00
810,23925,"DbWestern, Incwww.dbwestern.com",United States,,www.dbwestern.comsvc/serv00223925,,https://www.chemnet.com/United-StatesSuppliers/23925/Products-Catalog--1.html,,,541-756-0533,541-756-1913,2026-04-24T17:23:08+00:00
811,24347,chyi der chemical co ltd,China,,www.chyider.comsvc/serv02124347,,https://www.chemnet.com/ChinaSuppliers/24347/Products-Catalog--1.html,"No.143, Gueisuei St., Sanmin District, Kaohsiung City 807, Taiwan (R.O.C.)",,886-7-3132426,886-7-3113539,2026-04-24T17:23:08+00:00
814,24514,Best Lab Deals Inc,United States,,svc/serv00724514,,https://www.chemnet.com/United-StatesSuppliers/24514/Products-Catalog--1.html,,,919-661-8030,,2026-04-24T17:23:09+00:00
815,24561,RIVEX GROUP INC,United States,,www.rivexgroup.comsvc/serv02724561,,https://www.chemnet.com/United-StatesSuppliers/24561/Products-Catalog--1.html,"411 Jerusalem Rd , Scotch Plains , New Jersey ( United States )",,1-908-8899168,1-908-8899800,2026-04-24T17:23:09+00:00
816,24597,Cademix Limited,United Kingdom,,www.cademix.co.uksvc/serv02124597,,https://www.chemnet.com/United-KingdomSuppliers/24597/Products-Catalog--1.html,"Mersey View Rd Halebank,Cheshire,Widnes,WA8 8LN United Kingdom",cademix@aol.com,(+44) -151 425 2558,(+44)-151 425 3167,2026-04-24T17:23:09+00:00
817,24791,Gujarat Alkalies and Chemicals Limited(GACL),India,,www.gujaratalkalies.comsvc/serv00724791,,https://www.chemnet.com/IndiaSuppliers/24791/Products-Catalog--1.html,"P.O. Petrochemicals,Dist. Vadodara,Gujarat, India.",vlvyas@gacl.co.in,91-265-2232681-2,91-265-2232130,2026-04-24T17:23:09+00:00
818,24978,The STUTZ Company,United States,,www.stutzcompany.comsvc/serv00724978,,https://www.chemnet.com/United-StatesSuppliers/24978/Products-Catalog--1.html,"4450 W. Carroll Ave. Chicago, IL 60624",stutz1@mindspring.com,773-287-1068,773-287-4303,2026-04-24T17:23:09+00:00
819,25096,Caffaro S.p.A.,Italy,,www.caffarochem.comsvc/serv00925096,,https://www.chemnet.com/ItalySuppliers/25096/Products-Catalog--1.html,,caffaro.chem@caffaro.it,+39 0431 381282,,2026-04-24T17:23:09+00:00
820,25223,Wibax,Sweden,,www.wibax.sesvc/serv00925223,,https://www.chemnet.com/SwedenSuppliers/25223/Products-Catalog--1.html,Wibax AB Batterigatan 12 941 47 Pite SWEDEN,info@wibax.se,+46(0)911-250 200,+46(0)911-250 299,2026-04-24T17:23:09+00:00
821,25281,Quadrimex Chimie,France,,svc/serv00925281,,https://www.chemnet.com/FranceSuppliers/25281/Products-Catalog--1.html,"2, chemin de l'Ile Conge 94 500 Champigny sur Marne - FRANCE",,33 (0)1 45 16 12 00,33(0)1 45 16 31 26,2026-04-24T17:23:09+00:00
822,25336,Carbocloro Oxypar Industrias Quimicas S.A.,Brazil,,www.carbocloro.com.brsvc/serv00825336,,https://www.chemnet.com/BrazilSuppliers/25336/Products-Catalog--1.html,"Avenida Presidente Juscelino Kubitschek 1830, Sao Paulo",,55-11-820-9077,55-11-820-6650,2026-04-24T17:23:09+00:00
823,25366,Cia. Agro Industrial Igarassu,Brazil,,svc/serv00825366,,https://www.chemnet.com/BrazilSuppliers/25366/Products-Catalog--1.html,"Rodovia PE 41 Km 6, Araripe, CEP Igarassu PE",,55-81-3543-7100,55-81-3543-7131,2026-04-24T17:23:12+00:00
824,25428,Biachem Limited & Biachem Specialities Ltd,United Kingdom,,www.biachem.comsvc/serv00925428,,https://www.chemnet.com/United-KingdomSuppliers/25428/Products-Catalog--1.html,"Boundary House, 91/93 Charterhouse Street London EC1M 6HR, UK",,+44 020 7250 1905,+44 020 7250 1913,2026-04-24T17:23:12+00:00
827,25629,"Galvanoquimica Mexicana, SA de CV",Mexico,,www.galvanoquimica.com.mxsvc/serv00825629,,https://www.chemnet.com/MexicoSuppliers/25629/Products-Catalog--1.html,"Enrique R閎samen No. 706, Col. Narvarte , Mexico, D.F.",,55-56874400,55-55235378,2026-04-24T17:23:12+00:00
828,25702,Aug. Hedinger GmbH,Other Regions,,www.hedinger.desvc/serv00925702,,https://www.chemnet.com/Other-RegionsSuppliers/25702/Products-Catalog--1.html,,info@hedinger.de,+49 (0)711/40 20 50,,2026-04-24T17:23:12+00:00
829,25725,Quimica Treza S.A.,Mexico,,svc/serv00825725,,https://www.chemnet.com/MexicoSuppliers/25725/Products-Catalog--1.html,"Presa Huapango No. 11, Col. Recursos Hidraulicos, Tultitlan, Edo. de Mex.",,52-5-8841755,52-5-8842598,2026-04-24T17:23:12+00:00
832,26248,Marmara Kimya,Turkey,,www.marmara-kimya.comsvc/serv01026248,,https://www.chemnet.com/TurkeySuppliers/26248/Products-Catalog--1.html,Bati Mah. Ankara Cad. Yargiclar 莍kmazi Yayla Apt. A blok No:1 Kat:2 D:4 Pendik/ISTANBUL,marmarametkim@ttnet.net.tr,90-212-6641374,90-212-5823664,2026-04-24T17:23:12+00:00
833,26397,International Chemical Corporation,United States,,svc/serv01026397,,https://www.chemnet.com/United-StatesSuppliers/26397/Products-Catalog--1.html,"P.O. Box 120066 West Melbourne, FL 32912-0066",rcatroneo@internationalchemicalcorp.com,1-800-352-2436,1-321-952-9883,2026-04-24T17:23:14+00:00
835,26472,CALCUTTA CHEMICAL CORPORATION,India,,www.calcuttayellowpages.comsvc/serv01026472,,https://www.chemnet.com/IndiaSuppliers/26472/Products-Catalog--1.html,"126/A, B. B. Ganguly Street, Calcutta 700 012, West Bengal, India",cccaka@cal2.vsnl.net.in,91-33-227 2625,+91-33-227 1345,2026-04-24T17:23:14+00:00
836,26488,HANWHA CHEMICAL,South Korea,,hcc.hanwha.co.krsvc/serv01026488,,https://www.chemnet.com/South-KoreaSuppliers/26488/Products-Catalog--1.html,"100-797 hanwhabuilding,1,janggyo-dong jung-ku,seoul ,korea",webhcc@hanwha.co.kr,082-729-2700,,2026-04-24T17:23:14+00:00
841,26636,Borsodchem Rt.,Other Regions,,svc/serv00826636,,https://www.chemnet.com/Other-RegionsSuppliers/26636/Products-Catalog--1.html,"PO Box 208, Bolyai ter 1, Kazincbarcika",,36-48-310211,36-46-361476,2026-04-24T17:23:14+00:00
843,26903,"Lynx Chemical Group, LLC.",United States,,www.cosmos.com.mxsvc/serv01026903,,https://www.chemnet.com/United-StatesSuppliers/26903/Products-Catalog--1.html,"2000 Riveredge Parkway Suite 750 Atlanta, GA, USA",,(+678) 990-5027,(+678) 990-5021,2026-04-24T17:23:15+00:00
845,27129,"BASIC CHEMICAL SOLUTIONS, LLC",Canada,,www.basicchem.comsvc/serv00927129,,https://www.chemnet.com/CanadaSuppliers/27129/Products-Catalog--1.html,,webmaster@basicchem.com.,1-800-411-4227,,2026-04-24T17:23:15+00:00
847,27158,Olin Chlor Alkali Products,United States,,www.olinchloralkali.comsvc/serv01027158,,https://www.chemnet.com/United-StatesSuppliers/27158/Products-Catalog--1.html,"501 Merritt Seven P.O. Box 4500 Norwalk, CT",,203-750-3831,,2026-04-24T17:23:15+00:00
849,27241,"Harris & Ford ,LLC",United States,,www.harrisandford.comsvc/serv00927241,,https://www.chemnet.com/United-StatesSuppliers/27241/Products-Catalog--1.html,"9307 East 56th Street Indianapolis, Indiana 46216, USA",sales@harrisandford.com,(317) 591-0000,(317) 541-4700,2026-04-24T17:23:15+00:00
850,27253,K.A. Steel Chemicals,United States,,www.kasteelchemicals.comsvc/serv00927253,,https://www.chemnet.com/United-StatesSuppliers/27253/Products-Catalog--1.html,"15185 Main St. P.O. BOX 729 Lemont, Illinois 60439",webmail@kasteelchemicals.com,800-677-8335,630-257-5096,2026-04-24T17:23:15+00:00
851,27276,Pacific Coast Chemicals Co.,United States,,www.pcchem.comsvc/serv01027276,,https://www.chemnet.com/United-StatesSuppliers/27276/Products-Catalog--1.html,"Seattle Area 530 Andover Park West Tukwilla, Washington",,(510) 549-3535,,2026-04-24T17:23:15+00:00
855,27431,"Chlor - Serv, Inc.",United States,,www.chlorserv.comsvc/serv00927431,,https://www.chemnet.com/United-StatesSuppliers/27431/Products-Catalog--1.html,"677 West Front Street Hutto, Tx 78634 MAP",info@chlorserv.com,512-846-2700,512-846-2777,2026-04-24T17:23:17+00:00
858,28092,RN Chemicals,Other Regions,,www.rnchemicals.comsvc/serv00928092,,https://www.chemnet.com/Other-RegionsSuppliers/28092/Products-Catalog--1.html,"PO Box 90575 Beirut- Lebanon, Lebanon",dany@RNchemicals.com,+961 3 761424,+961 1 263119,2026-04-24T17:23:17+00:00
859,28161,DCM Shriram Consolidated Ltd.,India,,www.dscl.comsvc/serv00828161,,https://www.chemnet.com/IndiaSuppliers/28161/Products-Catalog--1.html,"5th Floor, Kanchenjunga Building,18 Barakhamba Road,New Delhi - 110001",dscl@dscl.com,91-11-23316801,91-1123318072,2026-04-24T17:23:17+00:00
860,28254,"Maruzen Chemicals Co., Ltd.",Japan,,www.maruzen-chem.co.jpsvc/serv00828254,,https://www.chemnet.com/JapanSuppliers/28254/Products-Catalog--1.html,"Kandatokuriki Bldg. 9-12, Kajicho 2-chome, Chiyoda-ku, Tokyo 101-0044",,03-3256-5560,03-3256-5578,2026-04-24T17:23:17+00:00
861,28293,"Tsurumi Soda Co.,ltd",Japan,,www.tsurumi.co.jpsvc/serv00828293,,https://www.chemnet.com/JapanSuppliers/28293/Products-Catalog--1.html,,eigyou@tsurumi.co.jp,,,2026-04-24T17:23:17+00:00
862,28332,Siel Chemical Complex,India,,svc/serv00828332,,https://www.chemnet.com/IndiaSuppliers/28332/Products-Catalog--1.html,"Vill. Charatrampur Khadauli / Sardargarh, P B No. 52, P.O.Rajpura,Distt. Patiala, Punjab - 140 401. INDIA.",info@sielchemical.com,91-1762-228540-49,91-1762-225403,2026-04-24T17:23:17+00:00
867,35697,"Chenzhou Xiangchen Hi-tech Industry Co., Ltd.",China,,,,https://www.chemnet.com/ChinaSuppliers/35697/Products-Catalog--1.html,,,,,2026-04-24T17:23:20+00:00
868,52983,"Shenzhen Feiming Science and Technology Co., Ltd.",China,,,,https://www.chemnet.com/ChinaSuppliers/52983/Products-Catalog--1.html,,,,,2026-04-24T17:23:20+00:00
869,3567,Boron Molecular,Australia,,,,https://www.chemnet.com/AustraliaSuppliers/3567/Products-Catalog--1.html,,,,,2026-04-24T17:23:20+00:00
871,7027,Premier Chemicals,United States,,,,https://www.chemnet.com/United-StatesSuppliers/7027/Products-Catalog--1.html,,,,,2026-04-24T17:23:20+00:00
872,10106,MV Laboratories Inc,United States,,,,https://www.chemnet.com/United-StatesSuppliers/10106/Products-Catalog--1.html,,,,,2026-04-24T17:23:20+00:00
873,35168,"Zhejiang Juhua Co., Ltd.",China,,hg/hz35168,,https://www.chemnet.com/ChinaSuppliers/35168/Products-Catalog--1.html,"Quzhou , Zhejiang, China",gfgxb@Juhua.com.cn,86-570-3091778 3096702 3096447 3098577 3095047,86-570-3091777,2026-04-24T17:23:24+00:00
875,14793,Shenzhen Huasu Chemical Industry Co.Ltd.,China,,www.tengtuo.comhg/gd14793,,https://www.chemnet.com/ChinaSuppliers/14793/Products-Catalog--1.html,"-19G Haidianju, Nanyou Avenue, Nanshan District, Shenzhen City,China",huasu@tengtuo.com,+86-755-86250096;13828798879,+86-755-26070400,2026-04-24T17:23:24+00:00
879,37133,"Zhejiang Sanying Chemical Reagent Co., Ltd.",,,www.chemnet.com/ChinaSuppliers/37133/hg/hz37133,,https://www.chemnet.com/Suppliers/37133.html,"Phoenix Road, Lanxi Economic Development District, Zhejiang Province, China",sales@syreagent.com,+86-579-88230179 13906798273,+86-579-88236150,2026-04-24T17:23:24+00:00
880,52371,"Quzhou Shenya Chemical Trade Co., Ltd.",China,,hg/hz52371,,https://www.chemnet.com/ChinaSuppliers/52371/Products-Catalog--1.html,"Floor 2, Jiangongmao Building, Juhua, Quzhou, Zhejiang, China",max@shenyachem.com,+86-570-3020290,+86-570-3061986,2026-04-24T17:23:24+00:00
881,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,www.yhfc.comhg/hz52454,,https://www.chemnet.com/ChinaSuppliers/52454/Products-Catalog--1.html,"Qing Lian Road, Jinxi Development Area, Jinhua City, Zhejiang Province",yonghe_gas@qhyh.com,+86-579-83186709,+86-579-83186717,2026-04-24T17:23:24+00:00
882,52777,"QUZHOU LANDE MATERIAL TRADE CO.,LTD",China,,www.qzldchem.comhg/hz52777,,https://www.chemnet.com/ChinaSuppliers/52777/Products-Catalog--1.html,"No.48, Donggang 1st Road, green industry cluster district, Quzhou City",sales@nb-skss.com,+86-0570-8883053,+86-0570-3800039,2026-04-24T17:23:24+00:00
883,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,www.youngtimechem.comhg/hz52935,,https://www.chemnet.com/ChinaSuppliers/52935/Products-Catalog--1.html,"No. 2-1316, Lishi·Luxembourg Jiangdong Road, Kechen West District, Quzhou, Zhejiang",sales@youngtimechem.com,+86-570-2985588 / 2985568 / 2985598 / 2985558,+86-570-3085855,2026-04-24T17:23:25+00:00
885,4175,LII Europe,Germany,,hg/cus4175,,https://www.chemnet.com/GermanySuppliers/4175/Products-Catalog--1.html,"LII Europe GmbH Industriepark H鯿hst, Geb鋟de C 526 65926 Frankfurt am Main Germany",,+49 69 / 3 05 - 65 83,+49 69 / 3 05 - 1 79 87,2026-04-24T17:23:25+00:00
887,6904,"Chem Service, Inc",United States,,hg/cus6904,,https://www.chemnet.com/United-StatesSuppliers/6904/Products-Catalog--1.html,"PO Box 599 West Chester, PA 19381-0599, USA",anne8441@aol.com,+1-610-692-3026,+1-610-692-8729,2026-04-24T17:23:25+00:00
888,7499,Georgia Gulf Corporation,United States,,www.ggc.comhg/cus7499,,https://www.chemnet.com/United-StatesSuppliers/7499/Products-Catalog--1.html,115 Perimeter Center Place Suite 460 Atlanta GA 30346,,+1-770-3954500,+1-713-7832479,2026-04-24T17:23:25+00:00
890,8537,Ineos Chlor,United Kingdom,,hg/cus8537,,https://www.chemnet.com/United-KingdomSuppliers/8537/Products-Catalog--1.html,"INEOS Chlor Limited, Runcorn Site HQ, PO Box 9, Runcorn, Cheshire WA7 4JE, UK",euro.sales.enquiries@ineoschlor.com,+44-0-1928-516512,+44-0-1928-515253,2026-04-24T17:23:25+00:00
891,9065,Ram-Nath,India,,www.ram-nath.comAhg/cus9065,,https://www.chemnet.com/IndiaSuppliers/9065/Products-Catalog--1.html,"No.120, Old No.38 Cathedral Road,Chennai - 600 086",chennai@ram-nath.com,"+91-44-28110713, 28113097",+91-44-28111556,2026-04-24T17:23:25+00:00
894,17216,"K. Patel Chemopharma Pvt., Ltd",India,,www.kpateldyes.comhg/cus17216,,https://www.chemnet.com/IndiaSuppliers/17216/Products-Catalog--1.html,"101 ALAKNANDA, Anna Saheb Vartak Marg, TPS III,Borivali. MUMBAI 400 092. INDIA",sales@kpateldyes.com,+91-22-28994142,+91-22-28986067 or 91-22-28990583,2026-04-24T17:23:28+00:00
897,26588,H&M CHEMICAL TRADING GMBH,Germany,,hg/cus26588,,https://www.chemnet.com/GermanySuppliers/26588/Products-Catalog--1.html,Palmaille 28 22767 Hamburg,info@hmplastic.com,+49-040 30680114,+49-040 30680133,2026-04-24T17:23:28+00:00
900,27632,M. G. Worldwide,India,,hg/cus27632,,https://www.chemnet.com/IndiaSuppliers/27632/Products-Catalog--1.html,"1004, 10th Floor, Hemkunt Tower, 98 Nehru Place New Delhi - 110019 India",mgworld@vsnl.in,+91-11-26412284,+91-11-26412287,2026-04-24T17:23:28+00:00
901,29729,Sigma-Aldrich Company Ltd,United Kingdom,,www.sigmaaldrich.comhg/cus29729,,https://www.chemnet.com/United-KingdomSuppliers/29729/Products-Catalog--1.html,,ukorders@europe.sial.com,+800 717181,+800 378785,2026-04-24T17:23:28+00:00
902,31007,"Gujarat Alkalies and Chemicals, Ltd.",India,,www.gujaratalkalies.comhg/cus31007,,https://www.chemnet.com/IndiaSuppliers/31007/Products-Catalog--1.html,"1-8-156/160, PLOT NO. 10, PRENDERGHAST ROAD, SECUNDERABAD",bharat.chokshi@gacl.co.in,+91-265-2232681-2,+91-265-2232130,2026-04-24T17:23:28+00:00
904,31391,"Asahi Trading Co.,Ltd",Japan,,www.asahitrading.co.jphg/cus31391,,https://www.chemnet.com/JapanSuppliers/31391/Products-Catalog--1.html,"1-26-9, OHI, SHINAGAWAKU, TOKYO 140-0014, JAPAN",support@asahitrading.co.jp,+81-3-3776-4698,+81-3-3776-0264,2026-04-24T17:23:30+00:00
908,46393,Parag Gases & Chemicals Private Limited,India,,www.pgcpl.comhg/cus46393,,https://www.chemnet.com/IndiaSuppliers/46393/Products-Catalog--1.html,"No. A-319, Kalptaru Plaza, No. 224, Bhawani Peth Pune, Maharashtra - 411 042, India, ,",info@snapmktg.com.,912026388866,912026387676,2026-04-24T17:23:30+00:00
909,46501,Paras Dyes and Chemicals Private Limited,India,,www.parasdyes.comhg/cus46501,,https://www.chemnet.com/IndiaSuppliers/46501/Products-Catalog--1.html,New Delhi - 110024 (India),info@parasdyes.com,91114155060004;4155070004,,2026-04-24T17:23:30+00:00
910,47290,RunaChemicals P. Ltd.,India,,www.runachemicals.comhg/cus47290,,https://www.chemnet.com/IndiaSuppliers/47290/Products-Catalog--1.html,"W-11 & 23, M.I.D.C., Phase 2, Dombivali, INDIA. Pin- 421 204., Dombivali, Dombivali",runachemicals@vsnl.net,9102512871106/2870473,9102512871757/9102221733342,2026-04-24T17:23:30+00:00
911,48119,Sunil Chemicals,India,,www.sunilchemicals.comhg/cus48119,,https://www.chemnet.com/IndiaSuppliers/48119/Products-Catalog--1.html,"9, India Exchange Place,4th Floor, Room No. 4/4D,Kolkata - 700 001 West Bengal,India, ,",info@sunilchemicals.com,913322107558/59;913322107558/59,913322310222,2026-04-24T17:23:30+00:00
912,48877,"TransChemical, Inc",United States,,www.transchemical.comhg/cus48877,,https://www.chemnet.com/United-StatesSuppliers/48877/Products-Catalog--1.html,United States,sales@transchemical.com,3142316905,3142315851,2026-04-24T17:23:30+00:00
913,48908,TMI Coatings,United States,,www.tmicoatings.comhg/cus48908,,https://www.chemnet.com/United-StatesSuppliers/48908/Products-Catalog--1.html,"St. Paul, MN 55121",tmi@tmicoatings.com,6514526100,6514520598,2026-04-24T17:23:32+00:00
915,51783,Biomatik Corporation,Canada,,www.biomatik.comhg/cus51783,,https://www.chemnet.com/CanadaSuppliers/51783/Products-Catalog--1.html,9-140McGovern Drive N3H4R7 Cambridge CANADA,info@biomatik.com,1-800-836-8089,1-877-221-3515,2026-04-24T17:23:32+00:00
916,3482,Natural Adhesive Company LTD,United Kingdom,,www.nacltd.co.uksvc/serv0123482,,https://www.chemnet.com/United-KingdomSuppliers/3482/Products-Catalog--1.html,"3. MACADAM CLOSE, DAVENTRY, NN11 5RX, UNITED KINGDOM.",nac@btinternet.com,+44(0) 1327 310743,+44(0) 1327 300585,2026-04-24T17:23:32+00:00
919,6214,Hanwha Corporation,South Korea,,svc/serv0166214,,https://www.chemnet.com/South-KoreaSuppliers/6214/Products-Catalog--1.html,"Hanwha B/D 22nd Fl, #1 Changgyo-dong, Chung-gu, Seoul, Korea, 100-797",joon@hanwha.co.kr,82-2-729-3529,82-2-729-3766,2026-04-24T17:23:32+00:00
920,6239,Patel Chemopharma PVT .LTD,India,,www.kpateldyes.comsvc6239,,https://www.chemnet.com/IndiaSuppliers/6239/Products-Catalog--1.html,"101 ALAKNANDA, Anna Saheb Vartak Marg, TPS III,Borivali. MUMBAI 400 092. INDIA",sales@kpateldyes.com,+91-22-8994142,+91-22-28986067 or 91-22-28990583,2026-04-24T17:23:32+00:00
921,6492,Asahi Glass Company,Japan,,svc/serv0096492,,https://www.chemnet.com/JapanSuppliers/6492/Products-Catalog--1.html,"Asahi Glass Co.,Ltd. Investor Relations Corporate Planning Div.",,+81-3-3218-5064,+81-3-3218-7800,2026-04-24T17:23:32+00:00
922,7028,VWR International Ltd .,United Kingdom,,svc/serv0387028,,https://www.chemnet.com/United-KingdomSuppliers/7028/Products-Catalog--1.html,"Merck House,Poole,Dorset,BH15 1TD,England",pat.simmons@uk.vwr.com.,+44 1202 660444,+44 1202 666856,2026-04-24T17:23:32+00:00
925,8628,C. Reifkogel GmbH,Germany,,www.reifkogel.desvc/serv0278628,,https://www.chemnet.com/GermanySuppliers/8628/Products-Catalog--1.html,Alsterdorfer Str. 534 D-22337 Hamburg,fu@reifkogel.de,+49(0)40 506005,,2026-04-24T17:23:34+00:00
926,8871,Beramon Kem,India,,svc/serv0088871,,https://www.chemnet.com/IndiaSuppliers/8871/Products-Catalog--1.html,"5B, 5th Floor, Fairy Manor, R.Sidhwa Marg, Fort, Mumbai - 400 001.India",beramon@bom2.vsnl.net.in,2678740/2641914/15,2678741/2663579,2026-04-24T17:23:34+00:00
928,10298,Daga Petrochemicals Ltd.,India,,www.dagapetro.comsvc/serv00910298,,https://www.chemnet.com/IndiaSuppliers/10298/Products-Catalog--1.html,"112, Dattani Trade Centre, Chandavarkar Road, Borivali West Mumbai 400092, India",sunil@dagapetro.com,91 22 8060909,91 22 806 1013,2026-04-24T17:23:34+00:00
929,10450,Onelar S.A.,Other Regions,,svc/serv01710450,,https://www.chemnet.com/Other-RegionsSuppliers/10450/Products-Catalog--1.html,Manuel Otero 6342 Montevideo,pmoro@onelar.com,++598 2 601 9566,++598 2 601 3774,2026-04-24T17:23:34+00:00
930,10581,Foosung Corp.,South Korea,,www.fsc.co.krsvc/serv01710581,,https://www.chemnet.com/South-KoreaSuppliers/10581/Products-Catalog--1.html,"113-8 Samsung-Dong, Kangnam-Gu, Seoul, Korea",,02)554-4108,02)555-8196,2026-04-24T17:23:34+00:00
932,10978,LII Europe GmbH,Germany,,www.lii-europe.comsvc/serv01710978,,https://www.chemnet.com/GermanySuppliers/10978/Products-Catalog--1.html,"LII Europe GmbH Industriepark Hochst, Gebaude C 526 65926 Frankfurt am Main Germany",,++49 (0) 69 / 3 05 - 65 83,++49 (0) 69 / 3 05 - 1 79 87,2026-04-24T17:23:34+00:00
