id,query_chemical,query_cas,product_name,product_cas,supplier_id,supplier_name,supplier_country,purity,grade,min_order,price,product_url,fetched_at
3390,Dichloromethane,75-09-2,dichloromethane,75-09-2,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52454/dichloromethane--1931833.html,2026-04-24T17:24:08+00:00
3391,Dichloromethane,75-09-2,FEP,,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52454/FEP--1934896.html,2026-04-24T17:24:08+00:00
3392,Dichloromethane,75-09-2,chlorodifluorometh...,,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52454/chlorodifluoromethane--1931780.html,2026-04-24T17:24:08+00:00
3393,Dichloromethane,75-09-2,tetrafluoroethane,,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52454/tetrafluoroethane--1931781.html,2026-04-24T17:24:08+00:00
3394,Dichloromethane,75-09-2,difluoromethane,,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52454/difluoromethane--1931782.html,2026-04-24T17:24:08+00:00
3395,Dichloromethane,75-09-2,pentafluoroethane,,52454,"Jinhua Yonghe Fluorochemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52454/pentafluoroethane--1931783.html,2026-04-24T17:24:08+00:00
3396,Dichloromethane,75-09-2,Dichloromethane,75-09-2,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52935/Dichloromethane--2137590.html,2026-04-24T17:24:08+00:00
3397,Dichloromethane,75-09-2,Chloromethane,,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52935/Chloromethane--2137589.html,2026-04-24T17:24:08+00:00
3398,Dichloromethane,75-09-2,Dichloromethane,,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52935/Dichloromethane--2137590.html,2026-04-24T17:24:08+00:00
3399,Dichloromethane,75-09-2,Trichloromethane,,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52935/Trichloromethane--2137591.html,2026-04-24T17:24:08+00:00
3400,Dichloromethane,75-09-2,"1,1,1,2-Tetrafluor...",,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/52935/1,1,1,2-Tetrafluoroethane--2137593.html",2026-04-24T17:24:08+00:00
3401,Dichloromethane,75-09-2,Monochlorodifluoro...,,52935,"Quzhou Youngtime Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/52935/Monochlorodifluoromethane--2137595.html,2026-04-24T17:24:08+00:00
3402,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,53388,"NINGBO V&P CHEMISTRY CO.,LTD",China,,,,,https://www.chemnet.com/ChinaSuppliers/53388/Methylene-Chloride--2351447.html,2026-04-24T17:24:08+00:00
3403,Dichloromethane,75-09-2,SODIUM PERCARBONAT...,,53388,"NINGBO V&P CHEMISTRY CO.,LTD",China,,,,,https://www.chemnet.com/ChinaSuppliers/53388/SODIUM-PERCARBONATE--2351438.html,2026-04-24T17:24:08+00:00
3404,Dichloromethane,75-09-2,Ammonium chloride,,53388,"NINGBO V&P CHEMISTRY CO.,LTD",China,,,,,https://www.chemnet.com/ChinaSuppliers/53388/Ammonium-chloride--2351439.html,2026-04-24T17:24:08+00:00
3405,Dichloromethane,75-09-2,Ammonium sulfate,,53388,"NINGBO V&P CHEMISTRY CO.,LTD",China,,,,,https://www.chemnet.com/ChinaSuppliers/53388/Ammonium-sulfate--2351440.html,2026-04-24T17:24:08+00:00
3406,Dichloromethane,75-09-2,Barium Chloride,,53388,"NINGBO V&P CHEMISTRY CO.,LTD",China,,,,,https://www.chemnet.com/ChinaSuppliers/53388/Barium-Chloride--2351441.html,2026-04-24T17:24:08+00:00
3407,Dichloromethane,75-09-2,Sodium hydroxide,,53388,"NINGBO V&P CHEMISTRY CO.,LTD",China,,,,,https://www.chemnet.com/ChinaSuppliers/53388/Sodium-hydroxide--2351442.html,2026-04-24T17:24:08+00:00
3408,Dichloromethane,75-09-2,Dichloromethane,75-09-2,53507,"Nanjing Zhongchun Biotechnology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53507/Dichloromethane--2461533.html,2026-04-24T17:24:08+00:00
3409,Dichloromethane,75-09-2,Benzylamine,,53507,"Nanjing Zhongchun Biotechnology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53507/Benzylamine--2461330.html,2026-04-24T17:24:08+00:00
3410,Dichloromethane,75-09-2,Dibenzylamine,,53507,"Nanjing Zhongchun Biotechnology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53507/Dibenzylamine--2461331.html,2026-04-24T17:24:08+00:00
3411,Dichloromethane,75-09-2,"1,6-Hexanediamine",,53507,"Nanjing Zhongchun Biotechnology Co., Ltd.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/53507/1,6-Hexanediamine--2461334.html",2026-04-24T17:24:08+00:00
3412,Dichloromethane,75-09-2,"1,5-diamino-2-meth...",,53507,"Nanjing Zhongchun Biotechnology Co., Ltd.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/53507/1,5-diamino-2-methylpentane--2461335.html",2026-04-24T17:24:08+00:00
3413,Dichloromethane,75-09-2,"O,O'-Bis(2-aminopr...",,53507,"Nanjing Zhongchun Biotechnology Co., Ltd.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/53507/O,O-Bis(2-aminopropyl)polypropyleneglycol--2461336.html",2026-04-24T17:24:08+00:00
3414,Dichloromethane,75-09-2,Dichloromethane,75-09-2,53550,"Weifang Wateternal Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53550/Dichloromethane--2418590.html,2026-04-24T17:24:08+00:00
3415,Dichloromethane,75-09-2,"4,4-Diaminodipheny...",,53550,"Weifang Wateternal Co., Ltd.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/53550/4,4-Diaminodiphenyl-Ether--2418555.html",2026-04-24T17:24:08+00:00
3416,Dichloromethane,75-09-2,ABS high rubber po...,,53550,"Weifang Wateternal Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53550/ABS-high-rubber-powde--2418556.html,2026-04-24T17:24:08+00:00
3417,Dichloromethane,75-09-2,PVC processing aid...,,53550,"Weifang Wateternal Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53550/PVC-processing-aids--2418557.html,2026-04-24T17:24:08+00:00
3418,Dichloromethane,75-09-2,MBS PVC impact mod...,,53550,"Weifang Wateternal Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53550/MBS-PVC-impact-modifier--2418558.html,2026-04-24T17:24:08+00:00
3419,Dichloromethane,75-09-2,Arsenic(III) oxide,,53550,"Weifang Wateternal Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/53550/Arsenic(III)-oxide--2418559.html,2026-04-24T17:24:08+00:00
3420,Dichloromethane,75-09-2,Dichloromethane,75-09-2,53585,"Qingdao Herun Import & Export Co.,Ltd",,,,,,http://www.herunchemical.com,2026-04-24T17:24:08+00:00
3421,Dichloromethane,75-09-2,Propylene Glycol,,53585,"Qingdao Herun Import & Export Co.,Ltd",,,,,,https://www.chemnet.com/ChinaSuppliers/53585/Propylene-Glycol--2438938.html,2026-04-24T17:24:08+00:00
3422,Dichloromethane,75-09-2,Dimethyl Carbonate,,53585,"Qingdao Herun Import & Export Co.,Ltd",,,,,,https://www.chemnet.com/ChinaSuppliers/53585/Dimethyl-Carbonate--2438935.html,2026-04-24T17:24:08+00:00
3423,Dichloromethane,75-09-2,Propylene Carbonat...,,53585,"Qingdao Herun Import & Export Co.,Ltd",,,,,,https://www.chemnet.com/ChinaSuppliers/53585/Propylene-Carbonate--2438940.html,2026-04-24T17:24:08+00:00
3424,Dichloromethane,75-09-2,Dimethyl Sulfoxide,,53585,"Qingdao Herun Import & Export Co.,Ltd",,,,,,https://www.chemnet.com/ChinaSuppliers/53585/Dimethyl-Sulfoxide--2439175.html,2026-04-24T17:24:08+00:00
3425,Dichloromethane,75-09-2,"N,N-Dimethylacetam...",,53585,"Qingdao Herun Import & Export Co.,Ltd",,,,,,"https://www.chemnet.com/ChinaSuppliers/53585/N,N-Dimethylacetamide--2439209.html",2026-04-24T17:24:08+00:00
3426,Dichloromethane,75-09-2,Methylene chloride,75-09-2,53615,WLP INGREDIENT INC,China,,,,,https://www.chemnet.com/ChinaSuppliers/53615/Methylene-chloride--2448382.html,2026-04-24T17:24:08+00:00
3427,Dichloromethane,75-09-2,Chloramphenicol,,53615,WLP INGREDIENT INC,China,,,,,https://www.chemnet.com/ChinaSuppliers/53615/Chloramphenicol--2448457.html,2026-04-24T17:24:08+00:00
3428,Dichloromethane,75-09-2,Florfenicol,,53615,WLP INGREDIENT INC,China,,,,,https://www.chemnet.com/ChinaSuppliers/53615/Florfenicol--2448458.html,2026-04-24T17:24:08+00:00
3429,Dichloromethane,75-09-2,Ampicillin Trihydr...,,53615,WLP INGREDIENT INC,China,,,,,https://www.chemnet.com/ChinaSuppliers/53615/Ampicillin-Trihydrate--2448604.html,2026-04-24T17:24:08+00:00
3430,Dichloromethane,75-09-2,6-Aminopenicillani...,,53615,WLP INGREDIENT INC,China,,,,,https://www.chemnet.com/ChinaSuppliers/53615/6-Aminopenicillanic-acid--2448605.html,2026-04-24T17:24:08+00:00
3431,Dichloromethane,75-09-2,10-Deacetylbaccati...,,53615,WLP INGREDIENT INC,China,,,,,https://www.chemnet.com/ChinaSuppliers/53615/10-Deacetylbaccatin-III---2448356.html,2026-04-24T17:24:08+00:00
3432,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,3685,IKAB Chemicals,Netherlands,,,,,https://www.chemnet.com/NetherlandsSuppliers/3685/Methylene-Chloride--157473.html,2026-04-24T17:24:10+00:00
3433,Dichloromethane,75-09-2,Antimoni Trioxide,,3685,IKAB Chemicals,Netherlands,,,,,https://www.chemnet.com/NetherlandsSuppliers/3685/Antimoni-Trioxide--157258.html,2026-04-24T17:24:10+00:00
3434,Dichloromethane,75-09-2,Ascorbic Acid,,3685,IKAB Chemicals,Netherlands,,,,,https://www.chemnet.com/NetherlandsSuppliers/3685/Ascorbic-Acid--157261.html,2026-04-24T17:24:10+00:00
3435,Dichloromethane,75-09-2,Chromic Acid,,3685,IKAB Chemicals,Netherlands,,,,,https://www.chemnet.com/NetherlandsSuppliers/3685/Chromic-Acid--157266.html,2026-04-24T17:24:10+00:00
3436,Dichloromethane,75-09-2,Citric Acid,,3685,IKAB Chemicals,Netherlands,,,,,https://www.chemnet.com/NetherlandsSuppliers/3685/Citric-Acid--157268.html,2026-04-24T17:24:10+00:00
3437,Dichloromethane,75-09-2,Fumaric Acid,,3685,IKAB Chemicals,Netherlands,,,,,https://www.chemnet.com/NetherlandsSuppliers/3685/Fumaric-Acid--157270.html,2026-04-24T17:24:10+00:00
3438,Dichloromethane,75-09-2,METHYLENE CHLORIDE,75-09-2,3794,Surfactant Guide,Australia,,,,,https://www.chemnet.com/AustraliaSuppliers/3794/METHYLENE-CHLORIDE--1266905.html,2026-04-24T17:24:10+00:00
3439,Dichloromethane,75-09-2,Albendazole,,3794,Surfactant Guide,Australia,,,,,https://www.chemnet.com/AustraliaSuppliers/3794/Albendazole--159213.html,2026-04-24T17:24:10+00:00
3440,Dichloromethane,75-09-2,Aminophyllin,,3794,Surfactant Guide,Australia,,,,,https://www.chemnet.com/AustraliaSuppliers/3794/Aminophyllin--159215.html,2026-04-24T17:24:10+00:00
3441,Dichloromethane,75-09-2,Amprolium Hcl,,3794,Surfactant Guide,Australia,,,,,https://www.chemnet.com/AustraliaSuppliers/3794/Amprolium-Hcl--159221.html,2026-04-24T17:24:10+00:00
3442,Dichloromethane,75-09-2,Calcium Carbonate,,3794,Surfactant Guide,Australia,,,,,https://www.chemnet.com/AustraliaSuppliers/3794/Calcium-Carbonate--159223.html,2026-04-24T17:24:10+00:00
3443,Dichloromethane,75-09-2,Calcium Gluconate,,3794,Surfactant Guide,Australia,,,,,https://www.chemnet.com/AustraliaSuppliers/3794/Calcium-Gluconate--159224.html,2026-04-24T17:24:10+00:00
3444,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,3882,Frp Services & Company,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3882/Methylene-Chloride--172986.html,2026-04-24T17:24:10+00:00
3445,Dichloromethane,75-09-2,Alumina,,3882,Frp Services & Company,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3882/Alumina--172933.html,2026-04-24T17:24:10+00:00
3446,Dichloromethane,75-09-2,Aluminium Hydroxid...,,3882,Frp Services & Company,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3882/Aluminium-Hydroxide--172934.html,2026-04-24T17:24:10+00:00
3447,Dichloromethane,75-09-2,Ammonium Chloride,,3882,Frp Services & Company,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3882/Ammonium-Chloride--172935.html,2026-04-24T17:24:10+00:00
3448,Dichloromethane,75-09-2,Ammonium Molybdate,,3882,Frp Services & Company,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3882/Ammonium-Molybdate--172936.html,2026-04-24T17:24:10+00:00
3449,Dichloromethane,75-09-2,Calcium Carbonate,,3882,Frp Services & Company,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3882/Calcium-Carbonate--172937.html,2026-04-24T17:24:10+00:00
3450,Dichloromethane,75-09-2,Methylene chloride,75-09-2,3942,INEOS,Belgium,,,,,https://www.chemnet.com/BelgiumSuppliers/3942/Methylene-chloride--1267596.html,2026-04-24T17:24:10+00:00
3451,Dichloromethane,75-09-2,Ethylene Oxide,,3942,INEOS,Belgium,,,,,https://www.chemnet.com/BelgiumSuppliers/3942/Ethylene-Oxide--161263.html,2026-04-24T17:24:10+00:00
3452,Dichloromethane,75-09-2,Polyethylene Glyco...,,3942,INEOS,Belgium,,,,,https://www.chemnet.com/BelgiumSuppliers/3942/Polyethylene-Glycols--161268.html,2026-04-24T17:24:10+00:00
3453,Dichloromethane,75-09-2,Glycol ethers,,3942,INEOS,Belgium,,,,,https://www.chemnet.com/BelgiumSuppliers/3942/Glycol-ethers--161270.html,2026-04-24T17:24:10+00:00
3454,Dichloromethane,75-09-2,Ethanolamines,,3942,INEOS,Belgium,,,,,https://www.chemnet.com/BelgiumSuppliers/3942/Ethanolamines--161273.html,2026-04-24T17:24:10+00:00
3455,Dichloromethane,75-09-2,Alcohol ethoxylate...,,3942,INEOS,Belgium,,,,,https://www.chemnet.com/BelgiumSuppliers/3942/Alcohol-ethoxylates--161278.html,2026-04-24T17:24:10+00:00
3456,Dichloromethane,75-09-2,Methylene chloride,75-09-2,3992,Toagosei co ltd.,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3992/Methylene-chloride--163547.html,2026-04-24T17:24:10+00:00
3457,Dichloromethane,75-09-2,Caustic soda,,3992,Toagosei co ltd.,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3992/Caustic-soda--163524.html,2026-04-24T17:24:10+00:00
3458,Dichloromethane,75-09-2,Liquid chlorine,,3992,Toagosei co ltd.,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3992/Liquid-chlorine--163525.html,2026-04-24T17:24:10+00:00
3459,Dichloromethane,75-09-2,Synthetic hydrochl...,,3992,Toagosei co ltd.,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3992/Synthetic-hydrochloric-acid--163526.html,2026-04-24T17:24:10+00:00
3460,Dichloromethane,75-09-2,Sodium hypochlorit...,,3992,Toagosei co ltd.,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3992/Sodium-hypochlorite--163528.html,2026-04-24T17:24:10+00:00
3461,Dichloromethane,75-09-2,Sodium sulfite,,3992,Toagosei co ltd.,Japan,,,,,https://www.chemnet.com/JapanSuppliers/3992/Sodium-sulfite--163533.html,2026-04-24T17:24:10+00:00
3462,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,4175,LII Europe,Germany,,,,,https://www.chemnet.com/GermanySuppliers/4175/Methylene-Chloride--167070.html,2026-04-24T17:24:10+00:00
3463,Dichloromethane,75-09-2,Chlorine,,4175,LII Europe,Germany,,,,,https://www.chemnet.com/GermanySuppliers/4175/Chlorine--166965.html,2026-04-24T17:24:10+00:00
3464,Dichloromethane,75-09-2,Caustic Soda Micro...,,4175,LII Europe,Germany,,,,,https://www.chemnet.com/GermanySuppliers/4175/Caustic-Soda-Microprills--167061.html,2026-04-24T17:24:10+00:00
3465,Dichloromethane,75-09-2,Methylene Chloride,,4175,LII Europe,Germany,,,,,https://www.chemnet.com/GermanySuppliers/4175/Methylene-Chloride--167070.html,2026-04-24T17:24:10+00:00
3466,Dichloromethane,75-09-2,Chloroform,,4175,LII Europe,Germany,,,,,https://www.chemnet.com/GermanySuppliers/4175/Chloroform--167079.html,2026-04-24T17:24:10+00:00
3467,Dichloromethane,75-09-2,Hydrogen,,4175,LII Europe,Germany,,,,,https://www.chemnet.com/GermanySuppliers/4175/Hydrogen--167095.html,2026-04-24T17:24:10+00:00
3468,Dichloromethane,75-09-2,METHYLENE CHLORIDE,75-09-2,4250,"Monson Companies, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4250/METHYLENE-CHLORIDE--1270101.html,2026-04-24T17:24:10+00:00
3469,Dichloromethane,75-09-2,ACE K ARTIFICIAL S...,,4250,"Monson Companies, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4250/ACE-K-ARTIFICIAL-SWEETENER--1269659.html,2026-04-24T17:24:10+00:00
3470,Dichloromethane,75-09-2,ACETIC ACID 20% KO...,,4250,"Monson Companies, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4250/ACETIC-ACID-20-KOSHER-FOOD-GRADE-PASSOVER--1269660.html,2026-04-24T17:24:10+00:00
3471,Dichloromethane,75-09-2,ACETIC ACID 56%,,4250,"Monson Companies, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4250/ACETIC-ACID-56--1269661.html,2026-04-24T17:24:10+00:00
3472,Dichloromethane,75-09-2,ACETIC ACID 80%,,4250,"Monson Companies, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4250/ACETIC-ACID-80--1269662.html,2026-04-24T17:24:10+00:00
3473,Dichloromethane,75-09-2,ACETIC ACID 80% KO...,,4250,"Monson Companies, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4250/ACETIC-ACID-80-KOSHER-FOOD-GRADE-PASSOVER--1269663.html,2026-04-24T17:24:10+00:00
3474,Dichloromethane,75-09-2,METHYLENE CHLORIDE,75-09-2,4580,Ulrich Chemical,Switzerland,,,,,https://www.chemnet.com/SwitzerlandSuppliers/4580/METHYLENE-CHLORIDE--176278.html,2026-04-24T17:24:10+00:00
3475,Dichloromethane,75-09-2,ACID INHIBITORS,,4580,Ulrich Chemical,Switzerland,,,,,https://www.chemnet.com/SwitzerlandSuppliers/4580/ACID-INHIBITORS--175949.html,2026-04-24T17:24:10+00:00
3476,Dichloromethane,75-09-2,AMMONIUM CHLORIDE,,4580,Ulrich Chemical,Switzerland,,,,,https://www.chemnet.com/SwitzerlandSuppliers/4580/AMMONIUM-CHLORIDE--176039.html,2026-04-24T17:24:10+00:00
3477,Dichloromethane,75-09-2,AMMONIUM BIFLUORID...,,4580,Ulrich Chemical,Switzerland,,,,,https://www.chemnet.com/SwitzerlandSuppliers/4580/AMMONIUM-BIFLUORIDE--176040.html,2026-04-24T17:24:10+00:00
3478,Dichloromethane,75-09-2,Triethylamine,,4580,Ulrich Chemical,Switzerland,,,,,https://www.chemnet.com/SwitzerlandSuppliers/4580/Triethylamine--176043.html,2026-04-24T17:24:10+00:00
3479,Dichloromethane,75-09-2,Triethanolamine,,4580,Ulrich Chemical,Switzerland,,,,,https://www.chemnet.com/SwitzerlandSuppliers/4580/Triethanolamine--176044.html,2026-04-24T17:24:10+00:00
3480,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,4657,Shimipakhsh,Iran,,,,,https://www.chemnet.com/IranSuppliers/4657/Methylene-Chloride--179196.html,2026-04-24T17:24:10+00:00
3481,Dichloromethane,75-09-2,Acrylic Resin,,4657,Shimipakhsh,Iran,,,,,https://www.chemnet.com/IranSuppliers/4657/Acrylic-Resin--179104.html,2026-04-24T17:24:10+00:00
3482,Dichloromethane,75-09-2,Acetate Tow,,4657,Shimipakhsh,Iran,,,,,https://www.chemnet.com/IranSuppliers/4657/Acetate-Tow--179106.html,2026-04-24T17:24:10+00:00
3483,Dichloromethane,75-09-2,ABS,,4657,Shimipakhsh,Iran,,,,,https://www.chemnet.com/IranSuppliers/4657/ABS--179107.html,2026-04-24T17:24:10+00:00
3484,Dichloromethane,75-09-2,Azodicarbonamide,,4657,Shimipakhsh,Iran,,,,,https://www.chemnet.com/IranSuppliers/4657/Azodicarbonamide--179108.html,2026-04-24T17:24:10+00:00
3485,Dichloromethane,75-09-2,Brake Fluid,,4657,Shimipakhsh,Iran,,,,,https://www.chemnet.com/IranSuppliers/4657/Brake-Fluid--179109.html,2026-04-24T17:24:10+00:00
3486,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,5193,Maryland Chemical Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5193/Methylene-Chloride--1275852.html,2026-04-24T17:24:10+00:00
3487,Dichloromethane,75-09-2,Alcohols,,5193,Maryland Chemical Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5193/Alcohols--191342.html,2026-04-24T17:24:10+00:00
3488,Dichloromethane,75-09-2,Algaecide,,5193,Maryland Chemical Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5193/Algaecide--191343.html,2026-04-24T17:24:10+00:00
3489,Dichloromethane,75-09-2,Ammonium Bicarbona...,,5193,Maryland Chemical Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5193/Ammonium-Bicarbonate--191354.html,2026-04-24T17:24:10+00:00
3490,Dichloromethane,75-09-2,Ammonium Bifluorid...,,5193,Maryland Chemical Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5193/Ammonium-Bifluoride--191357.html,2026-04-24T17:24:10+00:00
3491,Dichloromethane,75-09-2,Ammonium Carbonate,,5193,Maryland Chemical Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5193/Ammonium-Carbonate--191359.html,2026-04-24T17:24:10+00:00
3492,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,5227,Farley Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5227/Methylene-Chloride--192655.html,2026-04-24T17:24:12+00:00
3493,Dichloromethane,75-09-2,Acetic Acid,,5227,Farley Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5227/Acetic-Acid--192583.html,2026-04-24T17:24:12+00:00
3494,Dichloromethane,75-09-2,Citric Acid,,5227,Farley Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5227/Citric-Acid--192584.html,2026-04-24T17:24:12+00:00
3495,Dichloromethane,75-09-2,Nitric Acid,,5227,Farley Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5227/Nitric-Acid--192586.html,2026-04-24T17:24:12+00:00
3496,Dichloromethane,75-09-2,Phosphoric Acid,,5227,Farley Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5227/Phosphoric-Acid--192587.html,2026-04-24T17:24:12+00:00
3497,Dichloromethane,75-09-2,Bleach,,5227,Farley Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5227/Bleach--192588.html,2026-04-24T17:24:12+00:00
3498,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,5726,PPG Industries,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5726/Methylene-Chloride--1276727.html,2026-04-24T17:24:12+00:00
3499,Dichloromethane,75-09-2,2-Ethylhexanoyl Ch...,,5726,PPG Industries,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5726/2-Ethylhexanoyl-Chloride--1276709.html,2026-04-24T17:24:12+00:00
3500,Dichloromethane,75-09-2,2-Ethylhexyl Chlor...,,5726,PPG Industries,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5726/2-Ethylhexyl-Chloroformate--1276710.html,2026-04-24T17:24:12+00:00
3501,Dichloromethane,75-09-2,Allyl Chloroformat...,,5726,PPG Industries,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5726/Allyl-Chloroformate--1276711.html,2026-04-24T17:24:12+00:00
3502,Dichloromethane,75-09-2,Benzyl Chloroforma...,,5726,PPG Industries,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5726/Benzyl-Chloroformate--1276712.html,2026-04-24T17:24:12+00:00
3503,Dichloromethane,75-09-2,Calcium Hypochlori...,,5726,PPG Industries,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/5726/Calcium-Hypochlorite--1276713.html,2026-04-24T17:24:12+00:00
3504,Dichloromethane,75-09-2,METHYLENE CHLORIDE,75-09-2,6338,Penta Manufacturing Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6338/METHYLENE-CHLORIDE--1284343.html,2026-04-24T17:24:12+00:00
3505,Dichloromethane,75-09-2,2-Acetylpyrazine,,6338,Penta Manufacturing Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6338/2-Acetylpyrazine--214987.html,2026-04-24T17:24:12+00:00
3506,Dichloromethane,75-09-2,2-Acetylpyridine,,6338,Penta Manufacturing Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6338/2-Acetylpyridine--214988.html,2026-04-24T17:24:12+00:00
3507,Dichloromethane,75-09-2,2-Acetylpyrrole,,6338,Penta Manufacturing Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6338/2-Acetylpyrrole--214989.html,2026-04-24T17:24:12+00:00
3508,Dichloromethane,75-09-2,2-Acetylthiazole,,6338,Penta Manufacturing Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6338/2-Acetylthiazole--214990.html,2026-04-24T17:24:12+00:00
3509,Dichloromethane,75-09-2,3-Acetylpyridine,,6338,Penta Manufacturing Company,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6338/3-Acetylpyridine--214993.html,2026-04-24T17:24:12+00:00
3510,Dichloromethane,75-09-2,Methylene Chloride,75-09-2,6432,Independent Chemical Corporation,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6432/Methylene-Chloride--1286364.html,2026-04-24T17:24:12+00:00
3511,Dichloromethane,75-09-2,Acetaminophen,,6432,Independent Chemical Corporation,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6432/Acetaminophen--216266.html,2026-04-24T17:24:12+00:00
3512,Dichloromethane,75-09-2,Aspirin,,6432,Independent Chemical Corporation,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6432/Aspirin--216267.html,2026-04-24T17:24:12+00:00
3513,Dichloromethane,75-09-2,Ammonium Hydroxide,,6432,Independent Chemical Corporation,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6432/Ammonium-Hydroxide--216268.html,2026-04-24T17:24:12+00:00
3514,Dichloromethane,75-09-2,Calcium Citrate,,6432,Independent Chemical Corporation,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6432/Calcium-Citrate--216271.html,2026-04-24T17:24:12+00:00
